from,to,quantity,exports,probability,exporter_mismanagement,importer_mismanagement,trade_fraction,old_trade,percent_change
CHL,MEX,94.56056104,10690.469139019999,0.008845314439462328,0.158,0.23,0.17766599506056527,0.17766599506056527,0
CHL,MYS,933.51767894,10690.469139019999,0.08732242400220577,0.158,0.19875,0.17766599506056527,0.17766599506056527,0
CHL,PAK,138.17345619,10690.469139019999,0.012924919794742182,0.158,0.72,0.17766599506056527,0.17766599506056527,0
CHL,PER,1626.3018769799999,10690.469139019999,0.15212633382421267,0.158,0.5839,0.17766599506056527,0.17766599506056527,0
CHL,PHL,32.715458489999996,10690.469139019999,0.0030602453516833258,0.158,0.74,0.17766599506056527,0.17766599506056527,0
CHL,PRY,29.450416269999995,10690.469139019999,0.0027548291741946633,0.158,0.254,0.17766599506056527,0.17766599506056527,0
CHL,SGP,172.90063043,10690.469139019999,0.016173343581238748,0.158,0.02,0.17766599506056527,0.17766599506056527,0
CHL,SLV,163.87601845999998,10690.469139019999,0.015329169967093005,0.158,0.238,0.17766599506056527,0.17766599506056527,0
CHL,THA,328.24146256,10690.469139019999,0.030704121427367975,0.158,0.6225,0.17766599506056527,0.17766599506056527,0
CHL,TWN,267.82605607999994,10690.469139019999,0.02505278791764528,0.158,0.03,0.17766599506056527,0.17766599506056527,0
CHL,USA,840.6028667299998,10690.469139019999,0.07863105498914133,0.158,0.02,0.17766599506056527,0.17766599506056527,0
CHL,VNM,140.88624109999998,10690.469139019999,0.013178677125194441,0.158,0.64,0.17766599506056527,0.17766599506056527,0
CHN,ARE,7046.407546309999,74427.09045430999,0.09467530576968765,0.2525,0.64,0.011485946495991304,0.011485946495991304,0
CHN,ARG,11.0231,74427.09045430999,1.4810601801997037e-4,0.2525,0.246,0.011485946495991304,0.011485946495991304,0
CHN,AUS,1500.4588604499997,74427.09045430999,0.020160117119869352,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,AZE,79.30018139999999,74427.09045430999,0.0010654746936356665,0.2525,1,0.011485946495991304,0.011485946495991304,0
CHN,BEN,29.4427001,74427.09045430999,3.9559117413134084e-4,0.2525,0.77,0.011485946495991304,0.011485946495991304,0
CHN,BFA,39.684262309999994,74427.09045430999,5.331964754736952e-4,0.2525,0.8575,0.011485946495991304,0.011485946495991304,0
CHN,BGD,49.60395,74427.09045430999,6.664770810898667e-4,0.2525,0.9675,0.011485946495991304,0.011485946495991304,0
CHN,BIH,0.01543234,74427.09045430999,2.073484252279585e-7,0.2525,0.6932903,0.011485946495991304,0.011485946495991304,0
CHN,BRA,11.929198819999998,74427.09045430999,1.602803327012119e-4,0.2525,0.2520932,0.011485946495991304,0.011485946495991304,0
CHN,BRN,14.795204819999997,74427.09045430999,1.987878973864042e-4,0.2525,0.3,0.011485946495991304,0.011485946495991304,0
CHN,BWA,1.3227719999999998,74427.09045430999,1.7772722162396443e-5,0.2525,1,0.011485946495991304,0.011485946495991304,0
CHN,CAN,219.77305624999997,74427.09045430999,0.002952863734273159,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,CHE,6.94785993,74427.09045430999,9.335122315798732e-5,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,CHL,0.16644880999999997,74427.09045430999,2.236400872101552e-6,0.2525,0.158,0.011485946495991304,0.011485946495991304,0
CHN,CMR,73.00047974999998,74427.09045430999,9.808321043372535e-4,0.2525,0.823,0.011485946495991304,0.011485946495991304,0
CHN,COD,18.904616499999996,74427.09045430999,2.5400182090424915e-4,0.2525,0.971,0.011485946495991304,0.011485946495991304,0
CHN,COL,104.78228166999999,74427.09045430999,0.0014078513754924322,0.2525,0.06,0.011485946495991304,0.011485946495991304,0
CHN,CRI,0.08487787,74427.09045430999,1.1404163387537718e-6,0.2525,0.111,0.011485946495991304,0.011485946495991304,0
CHN,DOM,39.2091667,74427.09045430999,5.268131060970346e-4,0.2525,0.937,0.011485946495991304,0.011485946495991304,0
CHN,ECU,4.7785138499999995,74427.09045430999,6.420395881165715e-5,0.2525,0.3588,0.011485946495991304,0.011485946495991304,0
CHN,FJI,3.8955635399999995,74427.09045430999,5.234066676825752e-5,0.2525,0.5755,0.011485946495991304,0.011485946495991304,0
CHN,GBR,4920.720658480001,74427.09045430999,0.0661146449289292,0.2525,0.04572,0.011485946495991304,0.011485946495991304,0
CHN,GIN,381.8181378,74427.09045430999,0.005130096252175733,0.2525,0.97,0.011485946495991304,0.011485946495991304,0
CHN,GUY,0.006613859999999999,74427.09045430999,8.886361081198222e-8,0.2525,0.554325,0.011485946495991304,0.011485946495991304,0
CHN,HKG,1065.07507051,74427.09045430999,0.014310314483727379,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,HND,26.602047229999997,74427.09045430999,3.5742425328759447e-4,0.2525,0.308,0.011485946495991304,0.011485946495991304,0
CHN,IDN,1664.9775256399998,74427.09045430999,0.02237058462821561,0.2525,0.605,0.011485946495991304,0.011485946495991304,0
CHN,IND,1372.4211447100001,74427.09045430999,0.018439806478160195,0.2525,0.79,0.011485946495991304,0.011485946495991304,0
CHN,IRN,18.739269999999998,74427.09045430999,2.517802306339496e-4,0.2525,0.743,0.011485946495991304,0.011485946495991304,0
CHN,ISR,78.88461052999999,74427.09045430999,0.0010598910967563138,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,JAM,44.621508799999994,74427.09045430999,5.9953316094484e-4,0.2525,0.38,0.011485946495991304,0.011485946495991304,0
CHN,JPN,1044.28660622,74427.09045430999,0.014031001344343519,0.2525,0.153,0.011485946495991304,0.011485946495991304,0
CHN,KEN,1021.53603013,74427.09045430999,0.013725325333752099,0.2525,0.94,0.011485946495991304,0.011485946495991304,0
CHN,KHM,163.33698886999997,74427.09045430999,0.0021945905432145143,0.2525,1,0.011485946495991304,0.011485946495991304,0
CHN,KOR,1014.80422296,74427.09045430999,0.013634876988547304,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,KWT,42.95150914999999,74427.09045430999,5.770950992148144e-4,0.2525,1,0.011485946495991304,0.011485946495991304,0
CHN,LAO,5515.40918731,74427.09045430999,0.07410486092689397,0.2525,0.62,0.011485946495991304,0.011485946495991304,0
CHN,LKA,182.82142043,74427.09045430999,0.0024563827406666144,0.2525,0.87,0.011485946495991304,0.011485946495991304,0
CHN,MAR,67.49333899,74427.09045430999,9.068383377344765e-4,0.2525,0.56,0.011485946495991304,0.011485946495991304,0
CHN,MDG,8.81848,74427.09045430999,1.1848481441597628e-4,0.2525,0.987,0.011485946495991304,0.011485946495991304,0
CHN,MEX,703.81721883,74427.09045430999,0.009456465576362495,0.2525,0.23,0.011485946495991304,0.011485946495991304,0
CHN,MKD,0.551155,74427.09045430999,7.4053009009985175e-6,0.2525,0.2693,0.011485946495991304,0.011485946495991304,0
CHN,MMR,2893.1018821099997,74427.09045430999,0.038871624088087184,0.2525,1,0.011485946495991304,0.011485946495991304,0
CHN,MOZ,1185.48369874,74427.09045430999,0.01592812095036492,0.2525,1,0.011485946495991304,0.011485946495991304,0
CHN,MUS,0.14770954,74427.09045430999,1.984620641467603e-6,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,MYS,5170.1315237,74427.09045430999,0.06946572131385265,0.2525,0.19875,0.011485946495991304,0.011485946495991304,0
CHN,NGA,1637.7427524699997,74427.09045430999,0.02200465908949367,0.2525,0.82,0.011485946495991304,0.011485946495991304,0
CHN,NIC,4.350817569999999,74427.09045430999,5.8457445312482296e-5,0.2525,0.922,0.011485946495991304,0.011485946495991304,0
CHN,NOR,0.15873263999999998,74427.09045430999,2.132726659487573e-6,0.2525,0.0342,0.011485946495991304,0.011485946495991304,0
CHN,NPL,114.89266898999999,74427.09045430999,0.001543694215220349,0.2525,0.8988,0.011485946495991304,0.011485946495991304,0
CHN,NZL,775.4453226299999,74427.09045430999,0.01041885848145626,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,OMN,3297.7179953299997,74427.09045430999,0.044308033206731816,0.2525,1,0.011485946495991304,0.011485946495991304,0
CHN,PAK,358.360981,74427.09045430999,0.004814926645829236,0.2525,0.72,0.011485946495991304,0.011485946495991304,0
CHN,PAN,22.526807159999997,74427.09045430999,3.026694584256114e-4,0.2525,0.443,0.011485946495991304,0.011485946495991304,0
CHN,PER,0.2976237,74427.09045430999,3.9988624865392e-6,0.2525,0.5839,0.011485946495991304,0.011485946495991304,0
CHN,PHL,58.350779849999995,74427.09045430999,7.83999206388713e-4,0.2525,0.74,0.011485946495991304,0.011485946495991304,0
CHN,PRY,1.31064659,74427.09045430999,1.7609805542574475e-5,0.2525,0.254,0.011485946495991304,0.011485946495991304,0
CHN,QAT,165.19768815,74427.09045430999,0.002219590839056286,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,RUS,79.4545048,74427.09045430999,0.0010675481778879463,0.2525,0.975,0.011485946495991304,0.011485946495991304,0
CHN,SAU,551.06901982,74427.09045430999,0.007404145674057962,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,SDN,87.20594871999998,74427.09045430999,0.0011716963297595893,0.2525,0.61,0.011485946495991304,0.011485946495991304,0
CHN,SEN,3299.7594734499994,74427.09045430999,0.04433546244126911,0.2525,0.969,0.011485946495991304,0.011485946495991304,0
CHN,SGP,3467.5023953899995,74427.09045430999,0.04658925095988621,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,SLV,191.37534602999997,74427.09045430999,0.0025713130106501114,0.2525,0.238,0.011485946495991304,0.011485946495991304,0
CHN,TGO,95.9340393,74427.09045430999,0.001288966674827802,0.2525,0.982,0.011485946495991304,0.011485946495991304,0
CHN,THA,6286.788088349999,74427.09045430999,0.08446908309830266,0.2525,0.6225,0.011485946495991304,0.011485946495991304,0
CHN,TUR,0,74427.09045430999,0,0.2525,0.47,0.011485946495991304,0.011485946495991304,0
CHN,TWN,720.52162457,74427.09045430999,0.009680905436069956,0.2525,0.03,0.011485946495991304,0.011485946495991304,0
CHN,TZA,377.09253483,74427.09045430999,0.0050666032022505724,0.2525,1,0.011485946495991304,0.011485946495991304,0
CHN,USA,10237.82868603,74427.09045430999,0.1375551378340511,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,UZB,55.225730999999996,74427.09045430999,7.420111502800515e-4,0.2525,1,0.011485946495991304,0.011485946495991304,0
CHN,VCT,0.14770954,74427.09045430999,1.984620641467603e-6,0.2525,0.305775,0.011485946495991304,0.011485946495991304,0
CHN,VNM,2536.8341878,74427.09045430999,0.034084822775079945,0.2525,0.64,0.011485946495991304,0.011485946495991304,0
CHN,YEM,1326.72488366,74427.09045430999,0.017825832980458405,0.2525,0.82,0.011485946495991304,0.011485946495991304,0
CHN,ZAF,67.08989353,74427.09045430999,9.014176574749456e-4,0.2525,0.02,0.011485946495991304,0.011485946495991304,0
CHN,ZWE,766.09993845,74427.09045430999,0.01029329419937893,0.2525,0.86,0.011485946495991304,0.011485946495991304,0
CIV,IND,2.755775,534.3668187,0.005157084803102502,0.99,0.79,0.014832446773998746,0.014832446773998746,0
CIV,TGO,11.0231,534.3668187,0.02062833921241001,0.99,0.982,0.014832446773998746,0.014832446773998746,0
CIV,TUR,189.8949437,534.3668187,0.35536439961218724,0.99,0.47,0.014832446773998746,0.014832446773998746,0
CIV,UKR,330.693,534.3668187,0.6188501763723003,0.99,0.49035,0.014832446773998746,0.014832446773998746,0
COD,COG,0.7165015,0.7165015,1,0.971,0.758,9.980978103857821e-6,9.980978103857821e-6,0
COG,CMR,4.960394999999999,32.518145,0.15254237288135591,0.758,0.823,0.005576747535765182,0.005576747535765182,0
COL,CHL,0.029762369999999996,5756.891136699999,5.169868474716471e-6,0.06,0.158,0.050044778471951254,0.050044778471951254,0
COL,CHN,0.220462,5756.891136699999,3.829532203493683e-5,0.06,0.2525,0.050044778471951254,0.050044778471951254,0
COL,CRI,56.06128197999999,5756.891136699999,0.009738117440264085,0.06,0.111,0.050044778471951254,0.050044778471951254,0
COL,ECU,70.61287628999999,5756.891136699999,0.01226580017118009,0.06,0.3588,0.050044778471951254,0.050044778471951254,0
COL,HKG,381.74648764999995,5756.891136699999,0.06631122225264573,0.06,0.02,0.050044778471951254,0.050044778471951254,0
COL,HND,793.7293385999999,5756.891136699999,0.13787464792238305,0.06,0.308,0.050044778471951254,0.050044778471951254,0
COL,IND,123.77508297,5756.891136699999,0.02150033412668476,0.06,0.79,0.050044778471951254,0.050044778471951254,0
COL,KOR,64.60197986,5756.891136699999,0.011221678215897538,0.06,0.02,0.050044778471951254,0.050044778471951254,0
COL,MAR,48.270154899999994,5756.891136699999,0.008384760759549418,0.06,0.56,0.050044778471951254,0.050044778471951254,0
COL,MEX,343.62860785,5756.891136699999,0.05968996107280516,0.06,0.23,0.050044778471951254,0.050044778471951254,0
COL,MYS,24.07224578,5756.891136699999,0.004181466212994752,0.06,0.19875,0.050044778471951254,0.050044778471951254,0
COL,PER,699.5358467899999,5756.891136699999,0.12151278010634611,0.06,0.5839,0.050044778471951254,0.050044778471951254,0
COL,PHL,13.164888329999998,5756.891136699999,0.0022868051553162523,0.06,0.74,0.050044778471951254,0.050044778471951254,0
COL,SGP,53.59431219999999,5756.891136699999,0.009309592786693141,0.06,0.02,0.050044778471951254,0.050044778471951254,0
COL,SLV,23.727222749999996,5756.891136699999,0.004121534034010076,0.06,0.238,0.050044778471951254,0.050044778471951254,0
COL,THA,204.41567332999998,5756.891136699999,0.035507997020623946,0.06,0.6225,0.050044778471951254,0.050044778471951254,0
COL,URY,0.00220462,5756.891136699999,3.8295322034936827e-007,0.06,0.218,0.050044778471951254,0.050044778471951254,0
COL,USA,249.58172326999997,5756.891136699999,0.043353559645921455,0.06,0.02,0.050044778471951254,0.050044778471951254,0
CRI,BRA,17.80289152223386,10051.957734768848,0.0017710869854391852,0.111,0.2520932,0.9,2.2748354607127514,0.6043669902534349
CRI,CAN,15.504590647162269,10051.957734768848,0.0015424448705681716,0.111,0.02,0.9,2.2748354607127514,0.6043669902534349
CRI,COL,29.27607926822691,10051.957734768848,0.0029124753645713704,0.111,0.06,0.9,2.2748354607127514,0.6043669902534349
CRI,ECU,208.44367828274994,10051.957734768848,0.020736625021985654,0.111,0.3588,0.9,2.2748354607127514,0.6043669902534349
CRI,GTM,39.51900007521105,10051.957734768848,0.00393147296456672,0.111,0.77,0.9,2.2748354607127514,0.6043669902534349
CRI,HKG,585.1827277212875,10051.957734768848,0.0582157966798041,0.111,0.02,0.9,2.2748354607127514,0.6043669902534349
CRI,HND,1496.1114448394628,10051.957734768848,0.1488378169025267,0.111,0.308,0.9,2.2748354607127514,0.6043669902534349
CRI,MEX,3.7121702179524427,10051.957734768848,3.6929823183720406e-4,0.111,0.23,0.9,2.2748354607127514,0.6043669902534349
CRI,MYS,116.34635750537929,10051.957734768848,0.011574497284538646,0.111,0.19875,0.9,2.2748354607127514,0.6043669902534349
CRI,NIC,449.83155891915874,10051.957734768848,0.04475064169472485,0.111,0.922,0.9,2.2748354607127514,0.6043669902534349
CRI,PAN,4.5032741624268,10051.957734768848,4.479997112254428e-4,0.111,0.443,0.9,2.2748354607127514,0.6043669902534349
CRI,PER,433.34310360896774,10051.957734768848,0.04311031890932764,0.111,0.5839,0.9,2.2748354607127514,0.6043669902534349
CRI,SGP,31.399936054109002,10051.957734768848,0.0031237632392244695,0.111,0.02,0.9,2.2748354607127514,0.6043669902534349
CRI,SLV,414.6623222078879,10051.957734768848,0.04125189670999182,0.111,0.238,0.9,2.2748354607127514,0.6043669902534349
CRI,THA,75.26172172969251,10051.957734768848,0.00748727001401615,0.111,0.6225,0.9,2.2748354607127514,0.6043669902534349
CRI,USA,284.11141863003104,10051.957734768848,0.028264287030109,0.111,0.02,0.9,2.2748354607127514,0.6043669902534349
CRI,VGB,8.4884493799608,10051.957734768848,8.444573290036816e-4,0.111,0.217,0.9,2.2748354607127514,0.6043669902534349
CRI,ZAF,0.5739210534334368,10051.957734768848,5.7095450316936146e-5,0.111,0.02,0.9,2.2748354607127514,0.6043669902534349
CUW,LAO,21.31977771,109.12979230999998,0.19536166301350494,1,0.62,0.41277860484810924,0.41277860484810924,0
CUW,SAU,60.25226459999999,109.12979230999998,0.552115635195604,1,0.02,0.41277860484810924,0.41277860484810924,0
CYM,USA,54.299790599999994,54.299790599999994,1,0.81,0.02,0.09743631368141405,0.09743631368141405,0
DOM,CAN,16.082702899999997,9525.600841899999,0.0016883662423956979,0.937,0.02,0.3406372623519303,0.3406372623519303,0
DOM,CRI,163.81208447999998,9525.600841899999,0.01719703430774091,0.937,0.111,0.3406372623519303,0.3406372623519303,0
DOM,ECU,341.50996803,9525.600841899999,0.035851803334841566,0.937,0.3588,0.3406372623519303,0.3406372623519303,0
DOM,GTM,139.93494757,9525.600841899999,0.014690406399822253,0.937,0.77,0.3406372623519303,0.3406372623519303,0
DOM,HKG,161.93595286,9525.600841899999,0.017000077532925456,0.937,0.02,0.3406372623519303,0.3406372623519303,0
DOM,HND,161.73423012999996,9525.600841899999,0.016978900629405342,0.937,0.308,0.3406372623519303,0.3406372623519303,0
DOM,MAR,633.9054117,9525.600841899999,0.06654755140606539,0.937,0.56,0.3406372623519303,0.3406372623519303,0
DOM,NIC,45.64004324,9525.600841899999,0.0047913033516210745,0.937,0.922,0.3406372623519303,0.3406372623519303,0
DOM,PER,1966.22121168,9525.600841899999,0.2064144030716925,0.937,0.5839,0.3406372623519303,0.3406372623519303,0
DOM,PRY,702.3224864699998,9525.600841899999,0.07372999332291073,0.937,0.254,0.3406372623519303,0.3406372623519303,0
DOM,SLV,36.02569542,9525.600841899999,0.0037819866712800686,0.937,0.238,0.3406372623519303,0.3406372623519303,0
DOM,TWN,267.05774601,9525.600841899999,0.028035790124156836,0.937,0.03,0.3406372623519303,0.3406372623519303,0
DOM,URY,70.28108098,9525.600841899999,0.007378125763033922,0.937,0.218,0.3406372623519303,0.3406372623519303,0
DOM,USA,4420.334750149999,9525.600841899999,0.4640478667452025,0.937,0.02,0.3406372623519303,0.3406372623519303,0
DZA,TUN,148.701619,3155.6765333499993,0.04712194593726041,0.02,0.58,0.022670614184455234,0.022670614184455234,0
DZA,TUR,135.72743029999998,3155.6765333499993,0.04301056488698942,0.02,0.47,0.022670614184455234,0.022670614184455234,0
ECU,BRA,913.8480592999999,5115.540723259999,0.17864153737351712,0.3588,0.2520932,0.12662826735016602,0.12662826735016602,0
ECU,CAN,728.5894314599999,5115.540723259999,0.14242667019483507,0.3588,0.02,0.12662826735016602,0.12662826735016602,0
ECU,CHL,1025.4393098399999,5115.540723259999,0.20045570259609125,0.3588,0.158,0.12662826735016602,0.12662826735016602,0
ECU,DOM,1.4440260999999999,5115.540723259999,2.8228220204251647e-4,0.3588,0.937,0.12662826735016602,0.12662826735016602,0
ECU,HKG,23.62581023,5115.540723259999,0.00461843850105134,0.3588,0.02,0.12662826735016602,0.12662826735016602,0
ECU,MYS,799.1460899399999,5115.540723259999,0.1562192802622682,0.3588,0.19875,0.12662826735016602,0.12662826735016602,0
ECU,PAK,2.1164351999999997,5115.540723259999,4.1372658619971876e-4,0.3588,0.72,0.12662826735016602,0.12662826735016602,0
ECU,PER,208.06652404999997,5115.540723259999,0.04067341759277496,0.3588,0.5839,0.12662826735016602,0.12662826735016602,0
ECU,PRY,616.6807156399999,5115.540723259999,0.12055044598433097,0.3588,0.254,0.12662826735016602,0.12662826735016602,0
ECU,THA,11.825581679999999,5115.540723259999,0.002311697300390929,0.3588,0.6225,0.12662826735016602,0.12662826735016602,0
ECU,TUR,20.117157499999998,5115.540723259999,0.003932557394867119,0.3588,0.47,0.12662826735016602,0.12662826735016602,0
ECU,USA,526.77631204,5115.540723259999,0.1029756853747221,0.3588,0.02,0.12662826735016602,0.12662826735016602,0
ECU,VNM,237.86527028,5115.540723259999,0.04649855863690881,0.3588,0.64,0.12662826735016602,0.12662826735016602,0
